customer_id,quarter,tenure_in_months,phone_service,internet_service,internet_type,contract,payment_method,monthly_charge,total_charges
2007-QVGAW,Q3,68,Yes,No,No Internet,Two Year,Bank Withdrawal,19.35,1292.65
5207-PLSTK,Q3,1,Yes,Yes,DSL,Month-to-Month,Credit Card,48.75,48.75
2155-AMQRX,Q3,28,Yes,Yes,Cable,Month-to-Month,Credit Card,54.9,1505.15
6181-AXXYF,Q3,72,Yes,No,No Internet,Two Year,Credit Card,24.75,1859.1
5091-HFAZW,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,91.15,168.5
1568-LJSZU,Q3,68,Yes,Yes,DSL,Two Year,Credit Card,92.2,6392.85
7416-CKTEP,Q3,57,Yes,No,No Internet,Two Year,Bank Withdrawal,19.6,1134.25
2586-CWXVV,Q3,54,No,Yes,Cable,Month-to-Month,Bank Withdrawal,30.4,1621.35
2348-KCJLT,Q3,44,Yes,Yes,Cable,One Year,Credit Card,61.5,2722.2
8401-EMUWF,Q3,42,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,69.4,3058.3
4193-IBKSW,Q3,72,Yes,No,No Internet,Two Year,Bank Withdrawal,24.75,1769.6
5377-NDTOU,Q3,71,Yes,Yes,Cable,Two Year,Credit Card,91.05,6293.75
2474-LCNUE,Q3,23,Yes,Yes,Cable,Month-to-Month,Credit Card,73.65,1642.75
0839-QNXME,Q3,30,Yes,No,No Internet,Two Year,Credit Card,19.4,578.5
3506-OVLKD,Q3,35,Yes,No,No Internet,One Year,Bank Withdrawal,26.2,954.9
6650-VJONK,Q3,1,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,43.85,43.85
2178-PMGCJ,Q3,22,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,69.7,1490.4
7492-TAFJD,Q3,7,No,Yes,Cable,Two Year,Credit Card,38.55,280.0
2773-MADBQ,Q3,36,No,Yes,Cable,Two Year,Credit Card,53.1,1901.25
6016-LVTJQ,Q3,34,Yes,No,No Internet,Month-to-Month,Credit Card,20.65,716.4
7860-KSUGX,Q3,72,Yes,Yes,Cable,Two Year,Credit Card,64.45,4720.0
8966-KZXXA,Q3,36,Yes,No,No Internet,Two Year,Credit Card,25.1,930.95
5149-QYTTU,Q3,71,Yes,Yes,Fiber Optic,One Year,Credit Card,95.15,6770.85
2085-BOJKI,Q3,17,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,96.65,1588.25
0817-HSUSE,Q3,1,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,75.5,75.5
5442-PPTJY,Q3,12,Yes,No,No Internet,Two Year,Credit Card,19.7,258.35
1927-QEWMY,Q3,72,Yes,No,No Internet,Two Year,Credit Card,20.5,1502.25
1663-MHLHE,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,19.2,19.2
4450-MDZFX,Q3,60,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.35,4453.3
6701-DHKWQ,Q3,61,No,Yes,DSL,Two Year,Credit Card,51.35,3244.4
7554-AKDQF,Q3,6,Yes,Yes,DSL,Month-to-Month,Credit Card,45.65,323.45
0794-YVSGE,Q3,72,Yes,No,No Internet,Two Year,Bank Withdrawal,20.3,1401.15
5423-BHIXO,Q3,32,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,54.2,1739.6
6908-VVYHM,Q3,65,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,90.65,5931.0
2959-EEXWB,Q3,45,No,Yes,DSL,Month-to-Month,Bank Withdrawal,50.9,2333.85
1839-UMACK,Q3,42,Yes,No,No Internet,One Year,Bank Withdrawal,25.05,949.85
3030-YDNRM,Q3,8,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.85,572.45
7321-KKSDU,Q3,32,Yes,No,No Internet,Two Year,Credit Card,20.5,696.8
8286-AFUYI,Q3,1,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,47.95,47.95
8356-WUAOJ,Q3,1,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,45.0,45.0
9350-ZXYJC,Q3,4,Yes,No,No Internet,Two Year,Credit Card,25.3,116.95
8958-JPTRR,Q3,56,Yes,No,No Internet,One Year,Bank Withdrawal,24.3,1261.7
6959-GQEGV,Q3,45,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,75.95,3273.8
3173-WSSUE,Q3,71,Yes,No,No Internet,Two Year,Credit Card,19.7,1415.85
1265-HVPZB,Q3,59,Yes,Yes,DSL,One Year,Credit Card,66.4,3958.2
4115-UMJFQ,Q3,69,No,Yes,DSL,One Year,Bank Withdrawal,35.75,2492.25
7369-TRPFD,Q3,19,Yes,No,No Internet,One Year,Credit Card,18.8,279.2
1098-KFQEC,Q3,55,Yes,No,No Internet,Two Year,Credit Card,19.4,1083.0
7190-XHTWJ,Q3,38,Yes,No,No Internet,One Year,Mailed Check,19.3,755.5
5296-BFCYD,Q3,46,Yes,No,No Internet,Two Year,Mailed Check,20.1,936.85
9359-JANWS,Q3,65,Yes,Yes,DSL,Two Year,Credit Card,58.9,3857.1
3279-DYZQM,Q3,71,Yes,No,No Internet,Two Year,Mailed Check,19.45,1378.45
9575-IWCAZ,Q3,6,Yes,No,No Internet,One Year,Mailed Check,25.1,171.0
7940-UQQUG,Q3,64,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,104.4,6721.6
3961-SXAXY,Q3,1,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,44.05,44.05
7010-BRBUU,Q3,72,Yes,No,No Internet,Two Year,Credit Card,24.1,1734.65
3566-HJGPK,Q3,1,Yes,Yes,DSL,Month-to-Month,Mailed Check,45.55,45.55
3062-ICYZQ,Q3,51,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,93.8,4539.35
9938-PRCVK,Q3,41,Yes,No,No Internet,Two Year,Bank Withdrawal,19.7,804.25
0973-KYVNF,Q3,72,Yes,Yes,Cable,Two Year,Credit Card,70.65,5011.15
5129-HHMZC,Q3,43,Yes,Yes,Cable,Two Year,Credit Card,86.45,3574.5
9637-CDTKZ,Q3,72,Yes,Yes,Fiber Optic,Two Year,Credit Card,114.1,8086.4
3946-JEWRQ,Q3,47,Yes,Yes,Fiber Optic,One Year,Credit Card,95.2,4563.0
7873-CVMAW,Q3,72,Yes,Yes,DSL,Two Year,Credit Card,88.55,6362.35
0463-WZZKO,Q3,3,Yes,No,No Internet,Month-to-Month,Credit Card,20.75,67.1
4524-QCSSM,Q3,26,No,Yes,DSL,Month-to-Month,Bank Withdrawal,44.65,1156.55
5832-EXGTT,Q3,29,Yes,Yes,DSL,Month-to-Month,Credit Card,60.2,1834.15
2039-JONDJ,Q3,27,Yes,Yes,DSL,One Year,Bank Withdrawal,55.45,1477.65
7217-JYHOQ,Q3,24,Yes,Yes,Cable,Month-to-Month,Credit Card,70.3,1706.45
6695-FRVEC,Q3,67,Yes,Yes,Cable,Two Year,Bank Withdrawal,60.4,3953.7
9894-QMIMJ,Q3,23,Yes,Yes,DSL,One Year,Bank Withdrawal,55.8,1327.85
8069-YQQAJ,Q3,14,No,Yes,Cable,Month-to-Month,Mailed Check,31.1,419.7
3466-WAESX,Q3,16,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,69.1,1083.7
9281-PKKZE,Q3,46,No,Yes,DSL,Month-to-Month,Bank Withdrawal,43.95,2007.85
3638-VBZTA,Q3,68,Yes,Yes,DSL,Two Year,Bank Withdrawal,86.5,5882.75
7459-IMVYU,Q3,38,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,69.95,2657.55
8563-OYMQY,Q3,17,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,90.95,1612.2
0754-EEBDC,Q3,4,Yes,No,No Internet,Two Year,Mailed Check,19.9,76.65
5777-ZPQNC,Q3,12,Yes,No,No Internet,One Year,Bank Withdrawal,20.15,260.7
1951-IEYXM,Q3,72,Yes,Yes,Cable,Two Year,Credit Card,90.6,6441.85
3318-NMQXL,Q3,3,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,92.0,266.8
1022-RKXDR,Q3,41,Yes,No,No Internet,One Year,Mailed Check,24.85,962.25
2361-FJWNO,Q3,40,No,Yes,Cable,One Year,Credit Card,36.0,1382.9
2272-UOINI,Q3,7,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,78.5,571.05
8232-UTFOZ,Q3,69,Yes,No,No Internet,Two Year,Credit Card,19.95,1399.35
3750-YHRYO,Q3,7,Yes,No,No Internet,One Year,Mailed Check,20.65,150.0
6637-KYRCV,Q3,5,No,Yes,DSL,Month-to-Month,Bank Withdrawal,30.5,167.2
5668-MEISB,Q3,72,Yes,Yes,Fiber Optic,Two Year,Credit Card,106.1,7657.4
0129-QMPDR,Q3,44,Yes,No,No Internet,One Year,Bank Withdrawal,20.5,865.05
7188-CBBBA,Q3,65,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,95.5,6153.85
5356-CSVSQ,Q3,3,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,64.6,174.2
3221-CJMSG,Q3,24,Yes,Yes,DSL,Month-to-Month,Credit Card,51.1,1269.6
2801-NISEI,Q3,24,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,54.95,1348.5
4623-ZKHLY,Q3,22,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,20.45,471.55
6732-VAILE,Q3,70,Yes,Yes,Cable,Two Year,Credit Card,85.95,5931.75
8201-AAXCB,Q3,25,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,60.35,1404.65
7696-CFTAT,Q3,37,Yes,No,No Internet,Two Year,Bank Withdrawal,19.8,726.1
2123-VSCOT,Q3,59,Yes,Yes,Cable,Two Year,Bank Withdrawal,72.1,4194.85
2018-QKYGT,Q3,1,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,81.05,81.05
2792-VPPET,Q3,3,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,20.5,76.95
7409-JURKQ,Q3,53,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,111.8,5809.75
3247-MHJKM,Q3,1,Yes,No,No Internet,Month-to-Month,Mailed Check,20.2,20.2
1964-SVLEA,Q3,20,Yes,No,No Internet,One Year,Mailed Check,19.7,415.9
7297-DVYGA,Q3,51,Yes,No,No Internet,One Year,Bank Withdrawal,19.85,996.95
2239-CGBUZ,Q3,51,Yes,Yes,Cable,One Year,Bank Withdrawal,60.5,3145.15
0854-UYHZD,Q3,13,Yes,No,No Internet,Two Year,Mailed Check,19.55,265.3
7243-LCGGZ,Q3,1,Yes,No,No Internet,Month-to-Month,Mailed Check,20.9,20.9
8267-KFGYD,Q3,1,Yes,No,No Internet,Month-to-Month,Mailed Check,21.05,21.05
4890-VMUAV,Q3,63,Yes,Yes,DSL,One Year,Bank Withdrawal,71.5,4576.3
9261-WDCAF,Q3,3,Yes,Yes,DSL,Month-to-Month,Mailed Check,54.65,189.1
3764-MNMOI,Q3,46,Yes,No,No Internet,Two Year,Credit Card,19.2,908.15
7442-YGZFK,Q3,1,Yes,Yes,DSL,Month-to-Month,Credit Card,49.8,49.8
8229-BUJHX,Q3,71,Yes,No,No Internet,Two Year,Bank Withdrawal,20.5,1500.95
7449-HVPIV,Q3,55,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,90.4,5099.15
5504-WSIUR,Q3,70,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,90.25,6385.95
8466-PZBLH,Q3,67,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,104.6,6885.75
8735-IJJEG,Q3,14,Yes,Yes,DSL,Month-to-Month,Credit Card,50.2,668.85
0564-MUUQK,Q3,20,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,95.5,1916.2
0701-RFGFI,Q3,49,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,95.4,4613.95
0019-EFAEP,Q3,72,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,101.3,7261.25
5619-PTMIK,Q3,46,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,53.1,2459.8
3737-XBQDD,Q3,24,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.85,2048.8
5882-CMAZQ,Q3,5,No,Yes,DSL,Month-to-Month,Bank Withdrawal,34.25,163.55
5846-QFDFI,Q3,33,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,88.6,2888.7
4445-KWOKW,Q3,42,Yes,Yes,Cable,One Year,Bank Withdrawal,60.15,2421.6
3511-APPBJ,Q3,23,Yes,Yes,Fiber Optic,One Year,Credit Card,99.95,2292.75
7967-HYCDE,Q3,8,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,70.7,553.4
2430-RRYUW,Q3,66,Yes,Yes,DSL,One Year,Mailed Check,54.8,3465.7
5447-WZAFP,Q3,53,Yes,Yes,Fiber Optic,One Year,Mailed Check,100.3,5200.8
5110-CHOPY,Q3,60,No,Yes,Cable,Two Year,Bank Withdrawal,53.6,3237.05
4425-OWHWB,Q3,20,Yes,No,No Internet,One Year,Credit Card,19.35,433.75
7892-QVYKW,Q3,23,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.6,1868.4
9675-ICXCT,Q3,72,Yes,Yes,Cable,Two Year,Bank Withdrawal,80.8,5728.55
4703-MQYKT,Q3,21,Yes,No,No Internet,Two Year,Mailed Check,19.6,390.4
0602-DDUML,Q3,57,Yes,Yes,Cable,Two Year,Mailed Check,69.75,3894.4
2208-MPXIO,Q3,45,Yes,No,No Internet,Two Year,Bank Withdrawal,20.0,886.4
1960-UYCNN,Q3,10,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,95.25,1021.55
3190-FZATL,Q3,14,Yes,No,No Internet,Month-to-Month,Credit Card,19.95,268.4
7336-RLLRH,Q3,27,Yes,Yes,DSL,One Year,Credit Card,80.85,2204.35
7710-JSYOA,Q3,69,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,93.3,6398.05
9885-MFVSU,Q3,35,No,Yes,DSL,Two Year,Credit Card,46.35,1662.05
0607-MVMGC,Q3,45,Yes,Yes,DSL,One Year,Credit Card,78.75,3600.65
3365-SAIGS,Q3,17,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,83.55,1329.15
8022-BECSI,Q3,22,Yes,No,No Internet,One Year,Credit Card,19.6,422.5
9993-LHIEB,Q3,67,Yes,Yes,Cable,Two Year,Credit Card,67.85,4627.65
0266-CLZKZ,Q3,67,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,105.65,6717.9
3977-QCRSL,Q3,5,Yes,No,No Internet,Month-to-Month,Credit Card,20.15,117.95
0017-DINOC,Q3,54,No,Yes,Cable,Two Year,Credit Card,45.2,2460.55
7639-OPLNG,Q3,70,Yes,Yes,Cable,Two Year,Bank Withdrawal,79.25,5731.85
1492-QGCLU,Q3,53,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,85.7,4616.1
7328-OWMOM,Q3,31,Yes,No,No Internet,One Year,Credit Card,20.1,589.25
4418-LZMSV,Q3,13,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,61.8,750.1
5155-AZQPB,Q3,28,Yes,Yes,DSL,Month-to-Month,Credit Card,49.9,1410.25
1087-GRUYI,Q3,38,Yes,No,No Internet,Two Year,Bank Withdrawal,20.4,743.5
2546-KZAAT,Q3,52,Yes,Yes,DSL,One Year,Credit Card,75.4,3865.45
0181-RITDD,Q3,62,Yes,Yes,Fiber Optic,Two Year,Credit Card,108.15,6825.65
5989-PGKJB,Q3,16,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,86.25,1340.1
8272-ONJLV,Q3,12,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,95.7,1184.0
1488-PBLJN,Q3,72,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,116.85,8477.7
3778-FOAQW,Q3,24,Yes,No,No Internet,One Year,Credit Card,20.15,456.85
4452-ROHMO,Q3,15,Yes,No,No Internet,Two Year,Credit Card,19.6,331.6
3090-LETTY,Q3,2,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,60.95,134.6
5349-AZPEW,Q3,5,No,Yes,DSL,Month-to-Month,Credit Card,25.05,125.5
9720-JJJOR,Q3,41,Yes,Yes,DSL,One Year,Bank Withdrawal,60.3,2511.3
8100-HZZLJ,Q3,43,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,63.95,2737.05
7398-HPYZQ,Q3,71,Yes,Yes,Cable,Two Year,Bank Withdrawal,90.55,6404.0
3546-GHEAE,Q3,7,Yes,No,No Internet,Two Year,Credit Card,19.45,165.35
2550-QHZGP,Q3,7,Yes,No,No Internet,One Year,Credit Card,19.5,128.6
7519-JTWQH,Q3,69,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,110.5,7455.45
2538-OIMXF,Q3,1,No,Yes,Cable,Month-to-Month,Credit Card,24.7,24.7
8543-MSDMF,Q3,3,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,77.4,206.15
1170-SASML,Q3,69,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.4,5869.4
4872-JCVCA,Q3,71,No,Yes,DSL,Two Year,Bank Withdrawal,47.6,3377.8
5346-BZCHP,Q3,69,Yes,No,No Internet,Two Year,Credit Card,19.4,1346.2
2038-LLMLM,Q3,48,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,103.85,4946.05
1216-BGTSP,Q3,45,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,108.45,4964.7
4138-NAXED,Q3,51,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,81.0,4085.75
0744-BIKKF,Q3,72,Yes,Yes,DSL,Two Year,Bank Withdrawal,86.65,6224.8
7483-IQWIB,Q3,37,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,92.95,3415.25
5248-KWLAR,Q3,71,Yes,Yes,DSL,Two Year,Bank Withdrawal,90.35,6325.25
7996-MHXLW,Q3,66,Yes,No,No Internet,Two Year,Credit Card,25.15,1683.6
7833-PKIHD,Q3,51,Yes,Yes,Cable,One Year,Bank Withdrawal,76.4,3966.3
7061-OVMIM,Q3,30,Yes,No,No Internet,One Year,Bank Withdrawal,19.55,608.5
5153-RTHKF,Q3,34,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,85.35,2896.6
1852-QSWCD,Q3,64,Yes,No,No Internet,Two Year,Credit Card,24.8,1514.85
9079-LWTFD,Q3,47,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,100.75,4669.2
3392-EHMNK,Q3,67,Yes,Yes,Fiber Optic,Two Year,Credit Card,94.1,6302.8
5986-WWXDV,Q3,39,Yes,No,No Internet,One Year,Bank Withdrawal,19.35,779.2
3061-BCKYI,Q3,14,Yes,No,No Internet,Month-to-Month,Credit Card,19.9,283.75
7228-PAQPD,Q3,14,Yes,Yes,Cable,One Year,Credit Card,59.1,772.85
7746-QYVCO,Q3,16,Yes,Yes,Cable,One Year,Credit Card,55.85,857.8
5804-HYIEZ,Q3,70,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,106.05,7554.05
5934-TSSAU,Q3,23,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,75.3,1702.9
3486-KHMLI,Q3,21,Yes,No,No Internet,Month-to-Month,Credit Card,24.7,467.15
6784-XYJAE,Q3,36,Yes,Yes,DSL,One Year,Bank Withdrawal,55.8,1941.5
3933-DQPWX,Q3,50,No,Yes,DSL,Two Year,Credit Card,39.7,1932.75
6661-EIPZC,Q3,48,No,Yes,DSL,Month-to-Month,Credit Card,29.5,1423.05
8957-THMOA,Q3,50,Yes,No,No Internet,Two Year,Credit Card,20.15,970.85
2251-PYLPB,Q3,72,Yes,Yes,Cable,Two Year,Credit Card,79.55,5810.9
5555-RNPGT,Q3,10,Yes,No,No Internet,Month-to-Month,Credit Card,24.8,223.9
1057-FOGLZ,Q3,18,Yes,No,No Internet,Month-to-Month,Credit Card,19.65,391.7
8087-LGYHQ,Q3,9,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,94.05,811.65
4137-BTIKL,Q3,2,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,90.75,174.75
2190-BCXEC,Q3,40,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,78.85,3126.85
6227-FBDXH,Q3,69,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,99.5,6841.45
2911-WDXMV,Q3,18,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,80.55,1406.65
4547-FZJWE,Q3,55,Yes,Yes,DSL,One Year,Credit Card,59.45,3157.0
7422-WNBTY,Q3,33,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,93.35,3092.0
0842-IWYCP,Q3,46,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,44.95,2168.9
3521-HTQTV,Q3,34,Yes,No,No Internet,Two Year,Bank Withdrawal,26.1,980.35
3744-ZBHON,Q3,3,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,20.2,65.95
3373-DIUUN,Q3,30,Yes,No,No Internet,Two Year,Credit Card,21.25,711.9
8383-SGHJU,Q3,33,Yes,Yes,Cable,One Year,Bank Withdrawal,59.4,1952.8
7607-QKKTJ,Q3,45,Yes,Yes,Fiber Optic,One Year,Credit Card,95.0,4368.85
7707-PYBBH,Q3,40,Yes,Yes,DSL,Month-to-Month,Credit Card,61.9,2647.1
8984-HPEMB,Q3,71,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,118.65,8477.6
4139-DETXS,Q3,72,No,Yes,DSL,Two Year,Bank Withdrawal,64.45,4528.0
9779-DPNEJ,Q3,22,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.15,1790.65
9805-FILKB,Q3,46,Yes,No,No Internet,One Year,Bank Withdrawal,20.2,845.6
5793-YOLJN,Q3,55,Yes,No,No Internet,Two Year,Credit Card,21.0,1210.3
0673-IGUQO,Q3,1,Yes,No,No Internet,Month-to-Month,Credit Card,20.45,20.45
4123-FCVCB,Q3,12,Yes,Yes,DSL,One Year,Credit Card,75.85,854.45
8819-IMISP,Q3,31,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,80.45,2429.1
8311-UEUAB,Q3,67,Yes,Yes,DSL,Two Year,Bank Withdrawal,75.5,5229.45
5858-EAFCZ,Q3,1,Yes,Yes,DSL,Month-to-Month,Credit Card,44.45,44.45
1163-ONYEY,Q3,41,Yes,Yes,Cable,Month-to-Month,Credit Card,74.55,3023.55
5656-MJEFC,Q3,42,No,Yes,Cable,Two Year,Credit Card,48.15,2032.3
6082-OQFBA,Q3,23,Yes,No,No Internet,One Year,Mailed Check,19.65,436.9
8974-OVACP,Q3,1,Yes,No,No Internet,Month-to-Month,Mailed Check,20.15,20.15
4010-YLMVT,Q3,56,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,106.6,5893.95
1379-FRVEB,Q3,15,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,91.0,1430.05
8612-GXIDD,Q3,12,Yes,No,No Internet,Two Year,Bank Withdrawal,25.4,313.0
6288-CHQJB,Q3,54,Yes,Yes,DSL,Two Year,Bank Withdrawal,69.95,3871.85
8160-HOWOX,Q3,7,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,66.85,458.1
6648-INWPS,Q3,16,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,20.15,341.35
4223-BKEOR,Q3,21,Yes,Yes,DSL,One Year,Mailed Check,64.85,1336.8
1763-WQFUK,Q3,3,Yes,Yes,DSL,Month-to-Month,Mailed Check,50.5,147.75
1391-UBDAR,Q3,11,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,72.9,818.45
8894-JVDCV,Q3,62,Yes,Yes,Fiber Optic,One Year,Credit Card,115.05,7133.45
2023-VQFDL,Q3,18,Yes,No,No Internet,Month-to-Month,Bank Withdrawal,19.0,348.8
1345-GKDZZ,Q3,6,Yes,No,No Internet,Month-to-Month,Credit Card,19.55,128.6
2014-MKGMH,Q3,46,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,101.1,4674.4
5628-FCGYG,Q3,21,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,84.1,1737.45
2560-WBWXF,Q3,68,Yes,No,No Internet,Two Year,Bank Withdrawal,24.15,1498.85
0248-IPDFW,Q3,1,Yes,Yes,Cable,Month-to-Month,Bank Withdrawal,50.1,50.1
7978-DKUQH,Q3,25,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,74.6,1797.75
4335-UPJSI,Q3,24,Yes,No,No Internet,Two Year,Mailed Check,19.75,498.1
1784-EZDKJ,Q3,51,Yes,Yes,Fiber Optic,One Year,Bank Withdrawal,106.8,5498.8
9297-FVVDH,Q3,57,Yes,Yes,DSL,Two Year,Bank Withdrawal,84.5,4845.4
8007-YYPWD,Q3,15,Yes,No,No Internet,Two Year,Bank Withdrawal,25.05,369.1
7101-HRBLJ,Q3,72,Yes,Yes,Cable,Two Year,Bank Withdrawal,83.7,6096.9
6635-CPNUN,Q3,28,Yes,Yes,Fiber Optic,Month-to-Month,Credit Card,96.6,2684.35
5453-YBTWV,Q3,70,Yes,Yes,Fiber Optic,Two Year,Credit Card,101.1,6994.8
5039-LZRQT,Q3,13,Yes,No,No Internet,One Year,Mailed Check,20.2,273.25
6418-PIQSP,Q3,62,Yes,Yes,Cable,Two Year,Mailed Check,81.0,4985.9
8220-OCUFY,Q3,21,Yes,Yes,DSL,One Year,Bank Withdrawal,60.25,1258.35
3995-WFCSM,Q3,2,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,60.85,111.4
1895-QTKDO,Q3,1,Yes,Yes,DSL,Month-to-Month,Credit Card,43.95,43.95
2038-OEQZH,Q3,4,Yes,Yes,Fiber Optic,Month-to-Month,Bank Withdrawal,86.05,308.1
1178-PZGAB,Q3,19,Yes,No,No Internet,One Year,Credit Card,20.25,383.65
2626-VEEWG,Q3,67,Yes,No,No Internet,Two Year,Credit Card,19.4,1284.2
1657-DYMBM,Q3,53,Yes,No,No Internet,Two Year,Credit Card,19.9,1110.05
7311-MQJCH,Q3,5,Yes,No,No Internet,One Year,Bank Withdrawal,19.55,99.6
1136-XGEQU,Q3,50,Yes,Yes,DSL,One Year,Credit Card,84.15,4164.4
2530-FMFXO,Q3,56,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,103.2,5873.75
6844-DZKRF,Q3,2,Yes,Yes,Cable,Month-to-Month,Credit Card,50.2,109.25
5970-GHJAW,Q3,46,Yes,No,No Internet,Two Year,Credit Card,19.95,862.4
8879-XUAHX,Q3,71,Yes,Yes,Fiber Optic,Two Year,Bank Withdrawal,116.25,8564.75
3689-MOZGR,Q3,29,No,Yes,Cable,Month-to-Month,Bank Withdrawal,31.2,926.2
4195-PNGZS,Q3,69,Yes,No,No Internet,Two Year,Bank Withdrawal,24.45,1718.2
5003-XZWWO,Q3,71,Yes,Yes,DSL,Two Year,Credit Card,84.2,5956.85
6922-NCEDI,Q3,56,Yes,No,No Internet,One Year,Mailed Check,21.2,1238.65
9891-NQDBD,Q3,28,Yes,No,No Internet,One Year,Mailed Check,25.55,672.2
6131-IUNXN,Q3,19,Yes,No,No Internet,Month-to-Month,Mailed Check,20.2,382.2
8548-AWOFC,Q3,66,Yes,Yes,DSL,Month-to-Month,Bank Withdrawal,63.85,4264.6
9798-DRYDS,Q3,17,Yes,Yes,DSL,One Year,Mailed Check,61.95,1070.7
8532-UEFWH,Q3,52,Yes,No,No Internet,Two Year,Mailed Check,25.75,1345.85
